Assembly	kmergenie
k66_ecoli_100X_600m_32	67
k72_ecoli_100X_600m_32	67
k78_ecoli_100X_600m_32	67
k84_ecoli_100X_600m_32	67
k90_ecoli_100X_600m_32	67
k96_ecoli_100X_600m_32	67
k30_ecoli_100X_600m_33	67
k36_ecoli_100X_600m_33	67
k42_ecoli_100X_600m_33	67
k48_ecoli_100X_600m_33	67
k54_ecoli_100X_600m_33	67
k60_ecoli_100X_600m_33	67
k66_ecoli_100X_600m_33	67
k72_ecoli_100X_600m_33	67
k78_ecoli_100X_600m_33	67
k84_ecoli_100X_600m_33	67
k90_ecoli_100X_600m_33	67
k96_ecoli_100X_600m_33	67
k30_ecoli_100X_600m_34	67
k36_ecoli_100X_600m_34	67
k42_ecoli_100X_600m_34	67
k48_ecoli_100X_600m_34	67
k54_ecoli_100X_600m_34	67
k60_ecoli_100X_600m_34	67
k66_ecoli_100X_600m_34	67
k72_ecoli_100X_600m_34	67
k78_ecoli_100X_600m_34	67
k84_ecoli_100X_600m_34	67
k90_ecoli_100X_600m_34	67
k96_ecoli_100X_600m_34	67
k30_ecoli_100X_600m_35	67
k36_ecoli_100X_600m_35	67
k42_ecoli_100X_600m_35	67
k48_ecoli_100X_600m_35	67
k54_ecoli_100X_600m_35	67
k60_ecoli_100X_600m_35	67
k66_ecoli_100X_600m_35	67
k72_ecoli_100X_600m_35	67
k78_ecoli_100X_600m_35	67
k84_ecoli_100X_600m_35	67
k90_ecoli_100X_600m_35	67
k96_ecoli_100X_600m_35	67
k30_ecoli_100X_600m_36	67
k36_ecoli_100X_600m_36	67
k42_ecoli_100X_600m_36	67
k48_ecoli_100X_600m_36	67
k54_ecoli_100X_600m_36	67
k60_ecoli_100X_600m_36	67
k66_ecoli_100X_600m_36	67
k72_ecoli_100X_600m_36	67
k78_ecoli_100X_600m_36	67
k84_ecoli_100X_600m_36	67
k90_ecoli_100X_600m_36	67
k96_ecoli_100X_600m_36	67
k30_ecoli_100X_600m_37	67
k36_ecoli_100X_600m_37	67
k42_ecoli_100X_600m_37	67
k48_ecoli_100X_600m_37	67
k54_ecoli_100X_600m_37	67
k60_ecoli_100X_600m_37	67
k66_ecoli_100X_600m_37	67
k72_ecoli_100X_600m_37	67
k78_ecoli_100X_600m_37	67
k84_ecoli_100X_600m_37	67
k90_ecoli_100X_600m_37	67
k96_ecoli_100X_600m_37	67
k30_ecoli_100X_600m_38	67
k36_ecoli_100X_600m_38	67
k42_ecoli_100X_600m_38	67
k48_ecoli_100X_600m_38	67
k54_ecoli_100X_600m_38	67
k60_ecoli_100X_600m_38	67
k66_ecoli_100X_600m_38	67
k72_ecoli_100X_600m_38	67
k78_ecoli_100X_600m_38	67
k84_ecoli_100X_600m_38	67
k90_ecoli_100X_600m_38	67
k96_ecoli_100X_600m_38	67
k30_ecoli_100X_600m_39	67
k36_ecoli_100X_600m_39	67
k42_ecoli_100X_600m_39	67
k48_ecoli_100X_600m_39	67
k54_ecoli_100X_600m_39	67
k60_ecoli_100X_600m_39	67
k66_ecoli_100X_600m_39	67
k72_ecoli_100X_600m_39	67
k78_ecoli_100X_600m_39	67
k84_ecoli_100X_600m_39	67
k90_ecoli_100X_600m_39	67
k96_ecoli_100X_600m_39	67
k30_ecoli_100X_600m_4	67
k36_ecoli_100X_600m_4	67
k42_ecoli_100X_600m_4	67
k48_ecoli_100X_600m_4	67
k54_ecoli_100X_600m_4	67
k60_ecoli_100X_600m_4	67
k66_ecoli_100X_600m_4	67
k72_ecoli_100X_600m_4	67
k78_ecoli_100X_600m_4	67
k84_ecoli_100X_600m_4	67
k90_ecoli_100X_600m_4	67
k96_ecoli_100X_600m_4	67
k30_ecoli_100X_600m_40	67
k36_ecoli_100X_600m_40	67
k42_ecoli_100X_600m_40	67
k48_ecoli_100X_600m_40	67
k54_ecoli_100X_600m_40	67
k60_ecoli_100X_600m_40	67
k66_ecoli_100X_600m_40	67
k72_ecoli_100X_600m_40	67
k78_ecoli_100X_600m_40	67
k84_ecoli_100X_600m_40	67
k90_ecoli_100X_600m_40	67
k96_ecoli_100X_600m_40	67
k30_ecoli_100X_600m_41	67
k36_ecoli_100X_600m_41	67
k42_ecoli_100X_600m_41	67
k48_ecoli_100X_600m_41	67
k54_ecoli_100X_600m_41	67
k60_ecoli_100X_600m_41	67
k66_ecoli_100X_600m_41	67
k72_ecoli_100X_600m_41	67
k78_ecoli_100X_600m_41	67
k84_ecoli_100X_600m_41	67
k90_ecoli_100X_600m_41	67
k96_ecoli_100X_600m_41	67
k30_ecoli_100X_600m_42	67
k36_ecoli_100X_600m_42	67
k42_ecoli_100X_600m_42	67
k48_ecoli_100X_600m_42	67
k54_ecoli_100X_600m_42	67
k60_ecoli_100X_600m_42	67
k66_ecoli_100X_600m_42	67
k72_ecoli_100X_600m_42	67
k78_ecoli_100X_600m_42	67
k84_ecoli_100X_600m_42	67
k90_ecoli_100X_600m_42	67
k96_ecoli_100X_600m_42	67
k30_ecoli_100X_600m_43	85
k36_ecoli_100X_600m_43	85
k42_ecoli_100X_600m_43	85
k48_ecoli_100X_600m_43	85
k54_ecoli_100X_600m_43	85
k60_ecoli_100X_600m_43	85
k66_ecoli_100X_600m_43	85
k72_ecoli_100X_600m_43	85
k78_ecoli_100X_600m_43	85
k84_ecoli_100X_600m_43	85
k90_ecoli_100X_600m_43	85
k96_ecoli_100X_600m_43	85
k30_ecoli_100X_600m_44	67
k36_ecoli_100X_600m_44	67
k42_ecoli_100X_600m_44	67
k48_ecoli_100X_600m_44	67
k54_ecoli_100X_600m_44	67
k60_ecoli_100X_600m_44	67
k66_ecoli_100X_600m_44	67
k72_ecoli_100X_600m_44	67
k78_ecoli_100X_600m_44	67
k84_ecoli_100X_600m_44	67
k90_ecoli_100X_600m_44	67
k96_ecoli_100X_600m_44	67
k30_ecoli_100X_600m_45	85
k36_ecoli_100X_600m_45	85
k42_ecoli_100X_600m_45	85
k48_ecoli_100X_600m_45	85
k54_ecoli_100X_600m_45	85
k60_ecoli_100X_600m_45	85
k66_ecoli_100X_600m_45	85
k72_ecoli_100X_600m_45	85
k78_ecoli_100X_600m_45	85
k84_ecoli_100X_600m_45	85
k90_ecoli_100X_600m_45	85
k96_ecoli_100X_600m_45	85
k30_ecoli_100X_600m_46	67
k36_ecoli_100X_600m_46	67
k42_ecoli_100X_600m_46	67
k48_ecoli_100X_600m_46	67
k54_ecoli_100X_600m_46	67
k60_ecoli_100X_600m_46	67
k66_ecoli_100X_600m_46	67
k72_ecoli_100X_600m_46	67
k78_ecoli_100X_600m_46	67
k84_ecoli_100X_600m_46	67
k90_ecoli_100X_600m_46	67
k96_ecoli_100X_600m_46	67
k30_ecoli_100X_600m_47	67
k36_ecoli_100X_600m_47	67
k42_ecoli_100X_600m_47	67
k48_ecoli_100X_600m_47	67
k54_ecoli_100X_600m_47	67
k60_ecoli_100X_600m_47	67
k66_ecoli_100X_600m_47	67
k72_ecoli_100X_600m_47	67
k78_ecoli_100X_600m_47	67
k84_ecoli_100X_600m_47	67
k90_ecoli_100X_600m_47	67
k96_ecoli_100X_600m_47	67
k30_ecoli_100X_600m_48	67
k36_ecoli_100X_600m_48	67
k42_ecoli_100X_600m_48	67
k48_ecoli_100X_600m_48	67
k54_ecoli_100X_600m_48	67
k60_ecoli_100X_600m_48	67
k66_ecoli_100X_600m_48	67
k72_ecoli_100X_600m_48	67
k78_ecoli_100X_600m_48	67
k84_ecoli_100X_600m_48	67
k90_ecoli_100X_600m_48	67
k96_ecoli_100X_600m_48	67
k30_ecoli_100X_600m_49	85
k36_ecoli_100X_600m_49	85
k42_ecoli_100X_600m_49	85
k48_ecoli_100X_600m_49	85
k54_ecoli_100X_600m_49	85
k60_ecoli_100X_600m_49	85
k66_ecoli_100X_600m_49	85
k72_ecoli_100X_600m_49	85
k78_ecoli_100X_600m_49	85
k84_ecoli_100X_600m_49	85
k90_ecoli_100X_600m_49	85
k96_ecoli_100X_600m_49	85
k30_ecoli_100X_600m_5	67
k36_ecoli_100X_600m_5	67
k42_ecoli_100X_600m_5	67
k48_ecoli_100X_600m_5	67
k54_ecoli_100X_600m_5	67
k60_ecoli_100X_600m_5	67
k66_ecoli_100X_600m_5	67
k72_ecoli_100X_600m_5	67
k78_ecoli_100X_600m_5	67
k84_ecoli_100X_600m_5	67
k90_ecoli_100X_600m_5	67
k96_ecoli_100X_600m_5	67
k30_ecoli_100X_600m_50	67
k36_ecoli_100X_600m_50	67
k42_ecoli_100X_600m_50	67
k48_ecoli_100X_600m_50	67
k54_ecoli_100X_600m_50	67
k60_ecoli_100X_600m_50	67
k66_ecoli_100X_600m_50	67
k72_ecoli_100X_600m_50	67
k78_ecoli_100X_600m_50	67
k84_ecoli_100X_600m_50	67
k90_ecoli_100X_600m_50	67
k96_ecoli_100X_600m_50	67
k30_ecoli_100X_600m_6	85
k36_ecoli_100X_600m_6	85
k42_ecoli_100X_600m_6	85
k48_ecoli_100X_600m_6	85
k54_ecoli_100X_600m_6	85
k60_ecoli_100X_600m_6	85
k66_ecoli_100X_600m_6	85
k72_ecoli_100X_600m_6	85
k78_ecoli_100X_600m_6	85
k84_ecoli_100X_600m_6	85
k90_ecoli_100X_600m_6	85
k96_ecoli_100X_600m_6	85
k30_ecoli_100X_600m_7	67
k36_ecoli_100X_600m_7	67
k42_ecoli_100X_600m_7	67
k48_ecoli_100X_600m_7	67
k54_ecoli_100X_600m_7	67
k60_ecoli_100X_600m_7	67
k66_ecoli_100X_600m_7	67
k72_ecoli_100X_600m_7	67
k78_ecoli_100X_600m_7	67
k84_ecoli_100X_600m_7	67
k90_ecoli_100X_600m_7	67
k96_ecoli_100X_600m_7	67
k30_ecoli_100X_600m_8	67
k36_ecoli_100X_600m_8	67
k42_ecoli_100X_600m_8	67
k48_ecoli_100X_600m_8	67
k54_ecoli_100X_600m_8	67
k60_ecoli_100X_600m_8	67
k66_ecoli_100X_600m_8	67
k72_ecoli_100X_600m_8	67
k78_ecoli_100X_600m_8	67
k84_ecoli_100X_600m_8	67
k90_ecoli_100X_600m_8	67
k96_ecoli_100X_600m_8	67
k30_ecoli_100X_600m_9	67
k36_ecoli_100X_600m_9	67
k42_ecoli_100X_600m_9	67
k48_ecoli_100X_600m_9	67
k54_ecoli_100X_600m_9	67
k60_ecoli_100X_600m_9	67
k66_ecoli_100X_600m_9	67
k72_ecoli_100X_600m_9	67
k78_ecoli_100X_600m_9	67
k84_ecoli_100X_600m_9	67
k90_ecoli_100X_600m_9	67
k96_ecoli_100X_600m_9	67
k30_ecoli_100X_7	67
k36_ecoli_100X_7	67
k42_ecoli_100X_7	67
k48_ecoli_100X_7	67
k54_ecoli_100X_7	67
k60_ecoli_100X_7	67
k66_ecoli_100X_7	67
k72_ecoli_100X_7	67
k78_ecoli_100X_7	67
k84_ecoli_100X_7	67
k90_ecoli_100X_7	67
k96_ecoli_100X_7	67
k30_ecoli_100X_8	67
k36_ecoli_100X_8	67
k42_ecoli_100X_8	67
k48_ecoli_100X_8	67
k54_ecoli_100X_8	67
k60_ecoli_100X_8	67
k66_ecoli_100X_8	67
k72_ecoli_100X_8	67
k78_ecoli_100X_8	67
k84_ecoli_100X_8	67
k90_ecoli_100X_8	67
k96_ecoli_100X_8	67
k30_ecoli_100X_9	67
k36_ecoli_100X_9	67
k42_ecoli_100X_9	67
k48_ecoli_100X_9	67
k54_ecoli_100X_9	67
k60_ecoli_100X_9	67
k66_ecoli_100X_9	67
k72_ecoli_100X_9	67
k78_ecoli_100X_9	67
k84_ecoli_100X_9	67
k90_ecoli_100X_9	67
k96_ecoli_100X_9	67
k30_ecoli_200X_1	67
k36_ecoli_200X_1	67
k42_ecoli_200X_1	67
k48_ecoli_200X_1	67
k54_ecoli_200X_1	67
k60_ecoli_200X_1	67
k66_ecoli_200X_1	67
k72_ecoli_200X_1	67
k78_ecoli_200X_1	67
k84_ecoli_200X_1	67
k90_ecoli_200X_1	67
k96_ecoli_200X_1	67
k30_ecoli_200X_10	67
k36_ecoli_200X_10	67
k42_ecoli_200X_10	67
k48_ecoli_200X_10	67
k54_ecoli_200X_10	67
k60_ecoli_200X_10	67
k66_ecoli_200X_10	67
k72_ecoli_200X_10	67
k78_ecoli_200X_10	67
k84_ecoli_200X_10	67
k90_ecoli_200X_10	67
k96_ecoli_200X_10	67
k30_ecoli_200X_11	67
k36_ecoli_200X_11	67
k42_ecoli_200X_11	67
k48_ecoli_200X_11	67
k54_ecoli_200X_11	67
k60_ecoli_200X_11	67
k66_ecoli_200X_11	67
k72_ecoli_200X_11	67
k78_ecoli_200X_11	67
k84_ecoli_200X_11	67
k90_ecoli_200X_11	67
k96_ecoli_200X_11	67
k30_ecoli_200X_12	67
k36_ecoli_200X_12	67
k42_ecoli_200X_12	67
k48_ecoli_200X_12	67
k54_ecoli_200X_12	67
k60_ecoli_200X_12	67
k66_ecoli_200X_12	67
k72_ecoli_200X_12	67
k78_ecoli_200X_12	67
k84_ecoli_200X_12	67
k90_ecoli_200X_12	67
k96_ecoli_200X_12	67
k30_ecoli_200X_13	67
k36_ecoli_200X_13	67
k42_ecoli_200X_13	67
k48_ecoli_200X_13	67
k54_ecoli_200X_13	67
k60_ecoli_200X_13	67
k66_ecoli_200X_13	67
k72_ecoli_200X_13	67
k78_ecoli_200X_13	67
k84_ecoli_200X_13	67
k90_ecoli_200X_13	67
k96_ecoli_200X_13	67
k30_ecoli_200X_14	67
k36_ecoli_200X_14	67
k42_ecoli_200X_14	67
k48_ecoli_200X_14	67
k54_ecoli_200X_14	67
k60_ecoli_200X_14	67
k66_ecoli_200X_14	67
k72_ecoli_200X_14	67
k78_ecoli_200X_14	67
k84_ecoli_200X_14	67
k90_ecoli_200X_14	67
k96_ecoli_200X_14	67
k30_ecoli_200X_15	67
k36_ecoli_200X_15	67
k42_ecoli_200X_15	67
k48_ecoli_200X_15	67
k54_ecoli_200X_15	67
k60_ecoli_200X_15	67
k66_ecoli_200X_15	67
k72_ecoli_200X_15	67
k78_ecoli_200X_15	67
k84_ecoli_200X_15	67
k90_ecoli_200X_15	67
k96_ecoli_200X_15	67
k36_ecoli_200X_16	51
k42_ecoli_200X_16	51
k48_ecoli_200X_16	51
k54_ecoli_200X_16	51
k60_ecoli_200X_16	51
k66_ecoli_200X_16	51
k72_ecoli_200X_16	51
k78_ecoli_200X_16	51
k84_ecoli_200X_16	51
k90_ecoli_200X_16	51
k96_ecoli_200X_16	51
k30_ecoli_200X_17	67
k36_ecoli_200X_17	67
k42_ecoli_200X_17	67
k48_ecoli_200X_17	67
k54_ecoli_200X_17	67
k60_ecoli_200X_17	67
k66_ecoli_200X_17	67
k72_ecoli_200X_17	67
k78_ecoli_200X_17	67
k84_ecoli_200X_17	67
k90_ecoli_200X_17	67
k96_ecoli_200X_17	67
k30_ecoli_200X_18	67
k36_ecoli_200X_18	67
k42_ecoli_200X_18	67
k48_ecoli_200X_18	67
k54_ecoli_200X_18	67
k60_ecoli_200X_18	67
k66_ecoli_200X_18	67
k72_ecoli_200X_18	67
k78_ecoli_200X_18	67
k84_ecoli_200X_18	67
k90_ecoli_200X_18	67
k96_ecoli_200X_18	67
k30_ecoli_200X_19	67
k36_ecoli_200X_19	67
k42_ecoli_200X_19	67
k48_ecoli_200X_19	67
k54_ecoli_200X_19	67
k60_ecoli_200X_19	67
k66_ecoli_200X_19	67
k72_ecoli_200X_19	67
k78_ecoli_200X_19	67
k84_ecoli_200X_19	67
k90_ecoli_200X_19	67
k96_ecoli_200X_19	67
k30_ecoli_200X_2	67
k36_ecoli_200X_2	67
k42_ecoli_200X_2	67
k48_ecoli_200X_2	67
k54_ecoli_200X_2	67
k60_ecoli_200X_2	67
k66_ecoli_200X_2	67
k72_ecoli_200X_2	67
k78_ecoli_200X_2	67
k84_ecoli_200X_2	67
k90_ecoli_200X_2	67
k96_ecoli_200X_2	67
k30_ecoli_200X_20	67
k36_ecoli_200X_20	67
k42_ecoli_200X_20	67
k48_ecoli_200X_20	67
k54_ecoli_200X_20	67
k60_ecoli_200X_20	67
k66_ecoli_200X_20	67
k72_ecoli_200X_20	67
k78_ecoli_200X_20	67
k84_ecoli_200X_20	67
k90_ecoli_200X_20	67
k96_ecoli_200X_20	67
k30_ecoli_200X_21	67
k36_ecoli_200X_21	67
k42_ecoli_200X_21	67
k48_ecoli_200X_21	67
k54_ecoli_200X_21	67
k60_ecoli_200X_21	67
k66_ecoli_200X_21	67
k72_ecoli_200X_21	67
k78_ecoli_200X_21	67
k84_ecoli_200X_21	67
k90_ecoli_200X_21	67
k96_ecoli_200X_21	67
k30_ecoli_200X_22	67
k36_ecoli_200X_22	67
k42_ecoli_200X_22	67
k48_ecoli_200X_22	67
k54_ecoli_200X_22	67
k60_ecoli_200X_22	67
k66_ecoli_200X_22	67
k72_ecoli_200X_22	67
k78_ecoli_200X_22	67
k84_ecoli_200X_22	67
k90_ecoli_200X_22	67
k96_ecoli_200X_22	67
k30_ecoli_200X_23	67
k36_ecoli_200X_23	67
k42_ecoli_200X_23	67
k48_ecoli_200X_23	67
k54_ecoli_200X_23	67
k60_ecoli_200X_23	67
k66_ecoli_200X_23	67
k72_ecoli_200X_23	67
k78_ecoli_200X_23	67
k84_ecoli_200X_23	67
k90_ecoli_200X_23	67
k96_ecoli_200X_23	67
k30_ecoli_200X_24	67
k36_ecoli_200X_24	67
k42_ecoli_200X_24	67
k48_ecoli_200X_24	67
k54_ecoli_200X_24	67
k60_ecoli_200X_24	67
k66_ecoli_200X_24	67
k72_ecoli_200X_24	67
k78_ecoli_200X_24	67
k84_ecoli_200X_24	67
k90_ecoli_200X_24	67
k96_ecoli_200X_24	67
k30_ecoli_200X_25	67
k36_ecoli_200X_25	67
k42_ecoli_200X_25	67
k48_ecoli_200X_25	67
k54_ecoli_200X_25	67
k60_ecoli_200X_25	67
k66_ecoli_200X_25	67
k72_ecoli_200X_25	67
k78_ecoli_200X_25	67
k84_ecoli_200X_25	67
k90_ecoli_200X_25	67
k96_ecoli_200X_25	67
k30_ecoli_200X_26	67
k36_ecoli_200X_26	67
k42_ecoli_200X_26	67
k48_ecoli_200X_26	67
k54_ecoli_200X_26	67
k60_ecoli_200X_26	67
k66_ecoli_200X_26	67
k72_ecoli_200X_26	67
k78_ecoli_200X_26	67
k84_ecoli_200X_26	67
k90_ecoli_200X_26	67
k96_ecoli_200X_26	67
k30_ecoli_200X_27	67
k36_ecoli_200X_27	67
k42_ecoli_200X_27	67
k48_ecoli_200X_27	67
k54_ecoli_200X_27	67
k60_ecoli_200X_27	67
k66_ecoli_200X_27	67
k72_ecoli_200X_27	67
k78_ecoli_200X_27	67
k84_ecoli_200X_27	67
k90_ecoli_200X_27	67
k96_ecoli_200X_27	67
k30_ecoli_200X_28	67
k36_ecoli_200X_28	67
k42_ecoli_200X_28	67
k48_ecoli_200X_28	67
k54_ecoli_200X_28	67
k60_ecoli_200X_28	67
k66_ecoli_200X_28	67
k72_ecoli_200X_28	67
k78_ecoli_200X_28	67
k84_ecoli_200X_28	67
k90_ecoli_200X_28	67
k96_ecoli_200X_28	67
k30_ecoli_200X_29	67
k36_ecoli_200X_29	67
k42_ecoli_200X_29	67
k48_ecoli_200X_29	67
k54_ecoli_200X_29	67
k60_ecoli_200X_29	67
k66_ecoli_200X_29	67
k72_ecoli_200X_29	67
k78_ecoli_200X_29	67
k84_ecoli_200X_29	67
k90_ecoli_200X_29	67
k96_ecoli_200X_29	67
k30_ecoli_200X_3	67
k36_ecoli_200X_3	67
k42_ecoli_200X_3	67
k48_ecoli_200X_3	67
k54_ecoli_200X_3	67
k60_ecoli_200X_3	67
k66_ecoli_200X_3	67
k72_ecoli_200X_3	67
k78_ecoli_200X_3	67
k84_ecoli_200X_3	67
k90_ecoli_200X_3	67
k96_ecoli_200X_3	67
k30_ecoli_200X_30	67
k36_ecoli_200X_30	67
k42_ecoli_200X_30	67
k48_ecoli_200X_30	67
k54_ecoli_200X_30	67
k60_ecoli_200X_30	67
k66_ecoli_200X_30	67
k72_ecoli_200X_30	67
k78_ecoli_200X_30	67
k84_ecoli_200X_30	67
k90_ecoli_200X_30	67
k96_ecoli_200X_30	67
k30_ecoli_200X_31	67
k36_ecoli_200X_31	67
k42_ecoli_200X_31	67
k48_ecoli_200X_31	67
k54_ecoli_200X_31	67
k60_ecoli_200X_31	67
k66_ecoli_200X_31	67
k72_ecoli_200X_31	67
k78_ecoli_200X_31	67
k84_ecoli_200X_31	67
k90_ecoli_200X_31	67
k96_ecoli_200X_31	67
k30_ecoli_200X_32	67
k36_ecoli_200X_32	67
k42_ecoli_200X_32	67
k48_ecoli_200X_32	67
k54_ecoli_200X_32	67
k60_ecoli_200X_32	67
k66_ecoli_200X_32	67
k72_ecoli_200X_32	67
k78_ecoli_200X_32	67
k84_ecoli_200X_32	67
k90_ecoli_200X_32	67
k96_ecoli_200X_32	67
k30_ecoli_200X_33	67
k36_ecoli_200X_33	67
k42_ecoli_200X_33	67
k48_ecoli_200X_33	67
k54_ecoli_200X_33	67
k60_ecoli_200X_33	67
k66_ecoli_200X_33	67
k72_ecoli_200X_33	67
k78_ecoli_200X_33	67
k84_ecoli_200X_33	67
k90_ecoli_200X_33	67
k96_ecoli_200X_33	67
k30_ecoli_200X_34	67
k36_ecoli_200X_34	67
k42_ecoli_200X_34	67
k48_ecoli_200X_34	67
k54_ecoli_200X_34	67
k60_ecoli_200X_34	67
k66_ecoli_200X_34	67
k72_ecoli_200X_34	67
k78_ecoli_200X_34	67
k84_ecoli_200X_34	67
k90_ecoli_200X_34	67
k96_ecoli_200X_34	67
k30_ecoli_200X_4	67
k36_ecoli_200X_4	67
k42_ecoli_200X_4	67
k48_ecoli_200X_4	67
k54_ecoli_200X_4	67
k60_ecoli_200X_4	67
k66_ecoli_200X_4	67
k72_ecoli_200X_4	67
k78_ecoli_200X_4	67
k84_ecoli_200X_4	67
k90_ecoli_200X_4	67
k96_ecoli_200X_4	67
k30_ecoli_200X_5	67
k36_ecoli_200X_5	67
k42_ecoli_200X_5	67
k48_ecoli_200X_5	67
k54_ecoli_200X_5	67
k60_ecoli_200X_5	67
k66_ecoli_200X_5	67
k72_ecoli_200X_5	67
k78_ecoli_200X_5	67
k84_ecoli_200X_5	67
k90_ecoli_200X_5	67
k96_ecoli_200X_5	67
k30_ecoli_200X_6	67
k36_ecoli_200X_6	67
k42_ecoli_200X_6	67
k48_ecoli_200X_6	67
k54_ecoli_200X_6	67
k60_ecoli_200X_6	67
k66_ecoli_200X_6	67
k72_ecoli_200X_6	67
k78_ecoli_200X_6	67
k84_ecoli_200X_6	67
k90_ecoli_200X_6	67
k96_ecoli_200X_6	67
k30_ecoli_200X_600m_1	67
k36_ecoli_200X_600m_1	67
k42_ecoli_200X_600m_1	67
k48_ecoli_200X_600m_1	67
k54_ecoli_200X_600m_1	67
k60_ecoli_200X_600m_1	67
k66_ecoli_200X_600m_1	67
k72_ecoli_200X_600m_1	67
k78_ecoli_200X_600m_1	67
k84_ecoli_200X_600m_1	67
k90_ecoli_200X_600m_1	67
k96_ecoli_200X_600m_1	67
k30_ecoli_200X_600m_10	67
k36_ecoli_200X_600m_10	67
k42_ecoli_200X_600m_10	67
k48_ecoli_200X_600m_10	67
k54_ecoli_200X_600m_10	67
k60_ecoli_200X_600m_10	67
k66_ecoli_200X_600m_10	67
k72_ecoli_200X_600m_10	67
k78_ecoli_200X_600m_10	67
k84_ecoli_200X_600m_10	67
k90_ecoli_200X_600m_10	67
k96_ecoli_200X_600m_10	67
k30_ecoli_200X_600m_11	67
k36_ecoli_200X_600m_11	67
k42_ecoli_200X_600m_11	67
k48_ecoli_200X_600m_11	67
k54_ecoli_200X_600m_11	67
k60_ecoli_200X_600m_11	67
k66_ecoli_200X_600m_11	67
k72_ecoli_200X_600m_11	67
k78_ecoli_200X_600m_11	67
k84_ecoli_200X_600m_11	67
k90_ecoli_200X_600m_11	67
k96_ecoli_200X_600m_11	67
k30_ecoli_200X_600m_12	67
k36_ecoli_200X_600m_12	67
k42_ecoli_200X_600m_12	67
k48_ecoli_200X_600m_12	67
k54_ecoli_200X_600m_12	67
k60_ecoli_200X_600m_12	67
k66_ecoli_200X_600m_12	67
k72_ecoli_200X_600m_12	67
k78_ecoli_200X_600m_12	67
k84_ecoli_200X_600m_12	67
k90_ecoli_200X_600m_12	67
k96_ecoli_200X_600m_12	67
k30_ecoli_200X_600m_13	67
k36_ecoli_200X_600m_13	67
k42_ecoli_200X_600m_13	67
k48_ecoli_200X_600m_13	67
k54_ecoli_200X_600m_13	67
k60_ecoli_200X_600m_13	67
k66_ecoli_200X_600m_13	67
k72_ecoli_200X_600m_13	67
k78_ecoli_200X_600m_13	67
k84_ecoli_200X_600m_13	67
k90_ecoli_200X_600m_13	67
k96_ecoli_200X_600m_13	67
k30_ecoli_200X_600m_14	67
k36_ecoli_200X_600m_14	67
k42_ecoli_200X_600m_14	67
k48_ecoli_200X_600m_14	67
k54_ecoli_200X_600m_14	67
k60_ecoli_200X_600m_14	67
k66_ecoli_200X_600m_14	67
k72_ecoli_200X_600m_14	67
k78_ecoli_200X_600m_14	67
k84_ecoli_200X_600m_14	67
k90_ecoli_200X_600m_14	67
k96_ecoli_200X_600m_14	67
k30_ecoli_200X_600m_15	67
k36_ecoli_200X_600m_15	67
k42_ecoli_200X_600m_15	67
k48_ecoli_200X_600m_15	67
k54_ecoli_200X_600m_15	67
k60_ecoli_200X_600m_15	67
k66_ecoli_200X_600m_15	67
k72_ecoli_200X_600m_15	67
k78_ecoli_200X_600m_15	67
k84_ecoli_200X_600m_15	67
k90_ecoli_200X_600m_15	67
k96_ecoli_200X_600m_15	67
k30_ecoli_200X_600m_16	67
k36_ecoli_200X_600m_16	67
k42_ecoli_200X_600m_16	67
k48_ecoli_200X_600m_16	67
k54_ecoli_200X_600m_16	67
k60_ecoli_200X_600m_16	67
k66_ecoli_200X_600m_16	67
k72_ecoli_200X_600m_16	67
k78_ecoli_200X_600m_16	67
k84_ecoli_200X_600m_16	67
k90_ecoli_200X_600m_16	67
k96_ecoli_200X_600m_16	67
k30_ecoli_200X_600m_17	67
k36_ecoli_200X_600m_17	67
k42_ecoli_200X_600m_17	67
k48_ecoli_200X_600m_17	67
k54_ecoli_200X_600m_17	67
k60_ecoli_200X_600m_17	67
k66_ecoli_200X_600m_17	67
k72_ecoli_200X_600m_17	67
k78_ecoli_200X_600m_17	67
k84_ecoli_200X_600m_17	67
k90_ecoli_200X_600m_17	67
k96_ecoli_200X_600m_17	67
k30_ecoli_200X_600m_18	67
k36_ecoli_200X_600m_18	67
k42_ecoli_200X_600m_18	67
k48_ecoli_200X_600m_18	67
k54_ecoli_200X_600m_18	67
k60_ecoli_200X_600m_18	67
k66_ecoli_200X_600m_18	67
k72_ecoli_200X_600m_18	67
k78_ecoli_200X_600m_18	67
k84_ecoli_200X_600m_18	67
k90_ecoli_200X_600m_18	67
k96_ecoli_200X_600m_18	67
k30_ecoli_200X_600m_19	67
k36_ecoli_200X_600m_19	67
k42_ecoli_200X_600m_19	67
k48_ecoli_200X_600m_19	67
k54_ecoli_200X_600m_19	67
k60_ecoli_200X_600m_19	67
k66_ecoli_200X_600m_19	67
k72_ecoli_200X_600m_19	67
k78_ecoli_200X_600m_19	67
k84_ecoli_200X_600m_19	67
k90_ecoli_200X_600m_19	67
k96_ecoli_200X_600m_19	67
k30_ecoli_200X_600m_2	67
k36_ecoli_200X_600m_2	67
k42_ecoli_200X_600m_2	67
k48_ecoli_200X_600m_2	67
k54_ecoli_200X_600m_2	67
k60_ecoli_200X_600m_2	67
k66_ecoli_200X_600m_2	67
k72_ecoli_200X_600m_2	67
k78_ecoli_200X_600m_2	67
k84_ecoli_200X_600m_2	67
k90_ecoli_200X_600m_2	67
k96_ecoli_200X_600m_2	67
